id_student,code_module,code_presentation,mean_score,first_half,second_half,recovery,full_slope,score_std,mean_clicks,mean_help,n_weeks,dominant_archetype,archetype_final
47061,EEE,2014J,45.3,45.879999999999995,44.720000000000006,-1.1599999999999895,-0.6496969696969697,6.728149819972799,34.7,0.2,10,Steady Engager,Coasting
47063,DDD,2013J,32.10526315789473,28.700000000000003,35.17,6.469999999999999,0.8187719298245612,9.742661134586355,7.2105263157894735,0.0,19,Ghost,Ghost
47855,BBB,2013J,38.400000000000006,41.650000000000006,35.15,-6.500000000000007,-2.639999999999995,4.132190702278878,3.0,0.0,4,Ghost,Ghost
47861,FFF,2014J,48.77692307692308,48.442105263157885,49.095,0.6528947368421143,0.08846153846153786,9.151025206358911,224.53846153846155,67.17948717948718,39,Anxious,Anxious
47891,BBB,2014J,34.766666666666666,28.96666666666667,40.56666666666667,11.600000000000001,2.3902097902097905,14.224353138973392,9.833333333333334,0.0,12,Ghost,Ghost
47924,FFF,2013J,43.2,43.2,43.2,0.0,0.0,0.0,34.0,15.0,1,Steady Engager,Coasting
48040,BBB,2013J,45.1025,45.43000000000001,44.775,-0.6550000000000082,0.11404315196998169,10.92681306465888,45.725,10.575,40,Steady Engager,Steady Engager
48152,DDD,2013J,34.891666666666666,32.325,37.458333333333336,5.133333333333333,0.5697391304347823,11.315693993545228,22.0,2.4166666666666665,24,Steady Engager,Coasting
48503,BBB,2013J,37.666666666666664,36.59166666666667,38.74166666666667,2.1499999999999986,0.3821739130434776,10.73031789940178,18.083333333333332,7.875,24,Steady Engager,Coasting
48635,CCC,2014J,29.366666666666664,19.900000000000002,38.833333333333336,18.933333333333334,2.3085714285714274,15.1636260688384,98.66666666666667,0.6666666666666666,6,Steady Engager,Struggling
48635,FFF,2014B,46.050000000000004,41.31578947368422,50.78421052631579,9.46842105263157,0.5573148046832257,12.958491424544755,115.94736842105263,6.421052631578948,38,Steady Engager,Steady Engager
49119,CCC,2014B,45.48709677419356,42.98,47.8375,4.857500000000002,0.40866935483870886,11.526875802437898,64.96774193548387,12.193548387096774,31,Steady Engager,Steady Engager
49119,DDD,2014B,31.65,21.580000000000002,41.720000000000006,20.140000000000004,4.236969696969697,17.790348506985467,25.4,2.2,10,Ghost,Late Recoverer
49123,GGG,2014B,43.47586206896552,37.82142857142857,48.75333333333334,10.931904761904768,0.8695073891625623,12.132107733198735,46.96551724137931,6.758620689655173,29,Steady Engager,Late Recoverer
49670,FFF,2013J,22.7,22.7,22.7,0.0,0.0,0.0,33.0,3.0,1,Steady Engager,Struggling
50069,BBB,2014B,38.243750000000006,37.337500000000006,39.15,1.812499999999993,0.6163235294117645,11.038510358626295,33.1875,9.5,16,Steady Engager,Coasting
50263,CCC,2014B,33.48,22.7,44.260000000000005,21.560000000000006,2.833939393939394,15.534851141868081,42.5,1.0,10,Recovering,Late Recoverer
50263,FFF,2013B,50.863157894736844,48.310526315789474,53.41578947368421,5.105263157894733,0.34749972644709487,12.025989860837402,154.28947368421052,36.526315789473685,38,Anxious,Anxious
50476,DDD,2014B,36.81739130434782,30.5,42.60833333333334,12.108333333333341,1.0607707509881432,12.403037922881884,24.695652173913043,6.956521739130435,23,Steady Engager,Late Recoverer
50487,FFF,2013J,45.57179487179487,44.45789473684211,46.62999999999999,2.1721052631578814,0.26771255060728716,11.610361171041363,128.74358974358975,11.58974358974359,39,Steady Engager,Steady Engager
50610,DDD,2013J,15.266666666666666,20.1,12.85,-7.250000000000002,-6.399999999999999,5.67587487137935,4.333333333333333,0.0,3,Ghost,Ghost
50993,BBB,2013B,38.35333333333333,35.92857142857143,40.475,4.546428571428571,1.2432142857142872,13.292848536796853,11.733333333333333,2.8,15,Ghost,Ghost
51030,DDD,2014B,40.348387096774196,34.38,45.94375,11.563749999999999,0.6848387096774192,12.146760379670122,25.93548387096774,6.483870967741935,31,Steady Engager,Late Recoverer
51033,DDD,2014J,38.15,34.873333333333335,41.42666666666666,6.5533333333333275,0.4731701890989987,13.597052376648895,30.433333333333334,10.033333333333333,30,Recovering,Coasting
51153,DDD,2014J,41.6125,41.8,41.425,-0.375,0.27052785923753647,12.415382344092347,36.84375,19.90625,32,Steady Engager,Anxious
51163,DDD,2013J,39.184375,34.10625,44.262499999999996,10.156249999999993,0.7086326979472141,11.874660768180917,36.46875,4.28125,32,Steady Engager,Late Recoverer
51301,BBB,2013J,40.68888888888889,24.3,53.8,29.499999999999996,4.818333333333333,17.96901310864805,74.44444444444444,45.55555555555556,9,Anxious,Late Recoverer
51485,FFF,2013J,41.78484848484848,37.21875,46.08235294117647,8.863602941176467,0.6381684491978611,15.07562996748186,83.33333333333333,4.242424242424242,33,Steady Engager,Steady Engager
51576,CCC,2014B,34.111111111111114,16.3,48.36,32.06,4.739999999999999,19.40151451387491,41.22222222222222,16.22222222222222,9,Recovering,Late Recoverer
51576,CCC,2014J,36.575,29.175,43.975,14.8,4.366666666666665,13.02111266367049,53.5,33.5,8,Steady Engager,Late Recoverer
51576,FFF,2013J,45.634615384615394,44.47692307692308,46.79230769230768,2.315384615384602,0.3156581196581198,13.361625370604383,203.92307692307693,24.692307692307693,26,Steady Engager,Anxious
51955,DDD,2014J,38.383333333333326,35.63333333333333,41.133333333333326,5.499999999999993,0.5835150166852053,12.622495351113777,13.5,0.2,30,Steady Engager,Ghost
52014,DDD,2013B,37.67826086956522,36.045454545454554,39.17499999999999,3.129545454545436,0.21067193675889284,9.81165928092647,15.173913043478262,1.608695652173913,23,Ghost,Ghost
52130,AAA,2013J,49.74444444444444,49.74444444444444,49.74444444444444,0.0,0.21016731016731088,12.18579419844737,52.611111111111114,9.305555555555555,36,Recovering,Steady Engager
52275,FFF,2014J,29.300000000000004,11.05,47.55,36.5,16.28,19.94053660260927,22.75,2.5,4,Steady Engager,Late Recoverer
52426,BBB,2014B,35.46,23.35,43.53333333333334,20.183333333333337,6.719999999999995,11.501582499812798,13.6,4.6,5,Steady Engager,Ghost
52702,GGG,2014J,32.53333333333333,21.816666666666666,43.25,21.433333333333334,2.7104895104895093,12.021185003521445,26.916666666666668,1.3333333333333333,12,Steady Engager,Late Recoverer
52765,AAA,2014J,49.99512195121952,52.75,47.371428571428574,-5.378571428571426,-0.18233449477351887,9.871341896560287,120.4390243902439,49.53658536585366,41,Anxious,Anxious
52797,BBB,2013J,41.01666666666667,40.626666666666665,41.40666666666666,0.779999999999994,0.24620689655172318,11.577019862161803,37.233333333333334,21.366666666666667,30,Steady Engager,Anxious
52899,BBB,2013B,34.081818181818186,33.12,34.88333333333333,1.7633333333333354,0.9227272727272734,11.764261610473877,84.36363636363636,58.54545454545455,11,Ghost,Anxious
52899,BBB,2013J,40.75151515151515,42.66875,38.94705882352941,-3.7216911764705927,-0.1805147058823523,13.522464389262089,46.666666666666664,16.636363636363637,33,Steady Engager,Steady Engager
53025,AAA,2013J,54.25135135135135,56.20555555555555,52.4,-3.80555555555555,0.004978662873400713,11.528990992666474,85.35135135135135,53.351351351351354,37,Anxious,Anxious
53136,FFF,2014B,45.54117647058823,42.21176470588235,48.870588235294115,6.658823529411762,0.4819862490450725,10.82372442279564,102.73529411764706,14.823529411764707,34,Steady Engager,Steady Engager
53166,FFF,2013J,41.92413793103447,41.378571428571426,42.43333333333333,1.0547619047619037,0.3670935960591141,12.440192236357394,98.65517241379311,7.551724137931035,29,Steady Engager,Steady Engager
53197,FFF,2013B,41.675000000000004,41.55,41.8,0.25,-2.0499999999999976,5.376511415406834,15.0,0.0,4,Ghost,Ghost
53236,BBB,2014J,20.95,10.7,31.2,20.5,20.499999999999996,10.25,21.5,0.0,2,Ghost,Struggling
53300,CCC,2014J,43.98285714285714,42.11764705882353,45.74444444444445,3.626797385620918,0.3875630252100841,10.14882078200744,55.91428571428571,0.8,35,Steady Engager,Steady Engager
53360,BBB,2013J,13.3,17.3,9.3,-8.0,-7.999999999999998,4.0,11.0,3.5,2,Steady Engager,Ghost
53488,DDD,2013B,41.318749999999994,38.6,44.037499999999994,5.437499999999993,0.4104838709677423,11.545465492456334,44.5625,17.75,32,Steady Engager,Steady Engager
53626,FFF,2013J,19.733333333333334,17.5,20.85,3.3500000000000014,7.049999999999998,8.91827088372828,13.0,0.0,3,Steady Engager,Ghost
53632,DDD,2014B,38.56666666666666,34.400000000000006,42.733333333333334,8.333333333333329,1.1353973168214655,10.898827663764779,28.333333333333332,5.111111111111111,18,Recovering,Coasting
53632,DDD,2014J,43.35,42.36666666666667,44.333333333333336,1.9666666666666686,0.014285714285713907,5.502045074333724,12.166666666666666,1.0,6,Steady Engager,Ghost
53709,FFF,2013B,46.352631578947374,46.46666666666667,46.25,-0.21666666666666856,0.16982456140350954,10.550797845663398,91.3157894736842,16.736842105263158,19,Steady Engager,Steady Engager
53709,FFF,2014B,44.266666666666666,41.48571428571428,46.7,5.214285714285722,0.8014285714285714,12.069833838495413,78.33333333333333,2.6666666666666665,15,Steady Engager,Steady Engager
53895,DDD,2013B,26.525000000000002,27.15,25.9,-1.25,2.0100000000000056,10.166950132660235,16.25,0.0,4,Ghost,Struggling
54062,CCC,2014J,30.4375,20.475,40.4,19.924999999999997,6.31547619047619,17.43351208879037,18.375,0.75,8,Ghost,Late Recoverer
54062,EEE,2013J,46.006451612903234,44.220000000000006,47.68125,3.4612499999999926,0.3049193548387098,11.858437461227862,47.645161290322584,3.129032258064516,31,Steady Engager,Steady Engager
54388,BBB,2013J,19.3,19.3,19.3,0.0,0.0,0.0,42.0,31.0,1,Anxious,Struggling
54391,CCC,2014B,37.13333333333333,44.0,30.266666666666666,-13.733333333333334,-5.731428571428572,10.816910628989941,29.833333333333332,0.16666666666666666,6,Steady Engager,Burnt-out Achiever
54810,DDD,2014B,32.99166666666667,23.98333333333333,42.0,18.01666666666667,3.0772727272727267,16.53760655462439,21.666666666666668,0.5,12,Ghost,Late Recoverer
54810,DDD,2014J,39.26923076923077,36.96153846153847,41.57692307692308,4.615384615384613,0.4417777777777778,12.877313660099752,16.96153846153846,0.15384615384615385,26,Ghost,Coasting
54867,FFF,2014B,27.557142857142857,21.0,32.475,11.475000000000001,5.65357142857143,15.361534255857308,86.28571428571429,32.857142857142854,7,Recovering,Struggling
54882,FFF,2013J,34.35909090909092,31.272727272727273,37.445454545454545,6.172727272727272,0.901468097120271,14.428149855905394,22.636363636363637,1.8636363636363635,22,Steady Engager,Coasting
55013,FFF,2013J,37.21875,32.175,42.2625,10.087500000000006,2.2216176470588227,16.024286986867775,37.75,3.5,16,Steady Engager,Late Recoverer
55026,BBB,2013J,36.02272727272727,35.3,36.74545454545454,1.4454545454545453,0.3308300395256915,10.54931845356423,12.863636363636363,4.318181818181818,22,Steady Engager,Ghost
55104,AAA,2014J,41.224242424242426,37.8,44.44705882352941,6.647058823529413,0.4908756684491978,10.712921405113526,44.84848484848485,10.666666666666666,33,Steady Engager,Steady Engager
55242,DDD,2013B,21.4,21.05,21.75,0.6999999999999993,-0.7599999999999998,2.6277366686941823,3.25,0.0,4,Ghost,Ghost
55419,FFF,2013J,26.366666666666664,16.0,36.733333333333334,20.733333333333334,5.685714285714285,15.219139996143745,45.833333333333336,15.666666666666666,6,Ghost,Struggling
55450,FFF,2013B,48.71875,50.0,47.4375,-2.5625,-0.21514705882352975,11.313775825846118,74.6875,6.75,16,Steady Engager,Steady Engager
55968,BBB,2014B,37.394999999999996,38.550000000000004,36.239999999999995,-2.3100000000000094,0.17135338345864623,13.059038057988804,28.9,16.45,20,Steady Engager,Coasting
56340,BBB,2013J,38.6,38.6,38.6,0.0,0.0,0.0,4.0,1.0,1,Early Dropout,Ghost
56637,FFF,2014J,48.451351351351356,46.388888888888886,50.40526315789473,4.016374269005844,0.3931721194879096,12.872611226766352,147.02702702702703,54.108108108108105,37,Anxious,Anxious
56667,FFF,2014J,33.266666666666666,23.557142857142857,41.7625,18.205357142857146,2.474285714285715,15.565974288670642,56.86666666666667,0.8666666666666667,15,Ghost,Late Recoverer
56789,BBB,2013J,37.54347826086956,35.518181818181816,39.4,3.8818181818181827,0.5381422924901194,12.213386315555798,16.47826086956522,4.0,23,Ghost,Coasting
57079,BBB,2013J,40.478571428571435,41.57142857142857,39.385714285714286,-2.1857142857142833,-0.054570333880677835,12.324202586283427,27.714285714285715,7.5,28,Steady Engager,Coasting
57227,DDD,2013J,38.8029411764706,37.84117647058824,39.76470588235294,1.9235294117647044,0.15668449197860976,11.315176827765379,41.911764705882355,12.323529411764707,34,Steady Engager,Steady Engager
57285,BBB,2014J,38.800000000000004,27.8,49.79999999999999,21.99999999999999,7.0857142857142845,14.760307133209208,47.166666666666664,0.8333333333333334,6,Steady Engager,Late Recoverer
57340,CCC,2014B,31.15666666666667,30.619999999999997,31.693333333333328,1.0733333333333306,0.15214682981090072,11.583139566724656,36.333333333333336,2.066666666666667,30,Steady Engager,Struggling
57359,DDD,2013B,21.933333333333334,23.5,21.15,-2.3500000000000014,-2.600000000000002,2.5772509040103606,72.33333333333333,7.666666666666667,3,Steady Engager,Early Dropout
57506,AAA,2013J,47.36666666666667,46.050000000000004,48.60588235294118,2.5558823529411754,0.35250668449197875,11.282398913906794,39.96969696969697,0.9090909090909091,33,Steady Engager,Steady Engager
57818,DDD,2013J,43.60512820512821,41.55263157894737,45.555,4.00236842105263,0.18398785425101222,10.936435192838351,77.87179487179488,15.76923076923077,39,Steady Engager,Steady Engager
57844,FFF,2013J,37.165517241379305,31.378571428571426,42.56666666666667,11.188095238095244,0.8919704433497545,13.698156832016863,68.0,0.7931034482758621,29,Steady Engager,Late Recoverer
58071,AAA,2014J,46.07105263157895,46.626315789473686,45.515789473684215,-1.1105263157894711,0.033384396542291014,10.051391835926763,96.0,20.07894736842105,38,Steady Engager,Anxious
58077,FFF,2013J,15.84,10.7,19.266666666666666,8.566666666666666,2.290000000000001,6.6662133179189516,7.4,0.0,5,Ghost,Ghost
58089,BBB,2013B,34.1,36.25,31.95,-4.300000000000001,0.24000000000000116,11.562655404361058,25.5,11.5,4,Early Dropout,Coasting
58316,AAA,2014J,39.159459459459455,38.38888888888889,39.88947368421052,1.500584795321629,0.18513513513513544,11.620542376034837,35.0,1.2432432432432432,37,Steady Engager,Coasting
58549,FFF,2013B,45.98666666666667,41.40666666666666,50.56666666666667,9.16000000000001,0.7977308120133475,13.741463612811492,82.7,12.7,30,Steady Engager,Steady Engager
58617,DDD,2014B,37.339130434782604,31.027272727272727,43.125,12.097727272727273,1.1302371541501979,14.507861111358388,36.26086956521739,4.565217391304348,23,Recovering,Late Recoverer
58640,FFF,2013J,40.82564102564102,38.805263157894736,42.74500000000001,3.939736842105276,0.26872469635627544,10.801607618923615,45.743589743589745,11.692307692307692,39,Steady Engager,Steady Engager
58653,BBB,2014J,43.34347826086957,41.59090909090909,44.94999999999999,3.359090909090895,0.1689723320158102,8.150904248953877,16.652173913043477,0.30434782608695654,23,Steady Engager,Coasting
58731,DDD,2014J,41.43076923076923,41.449999999999996,41.41428571428571,-0.0357142857142847,0.050549450549451765,4.097163111487042,13.615384615384615,0.0,13,Steady Engager,Ghost
58873,AAA,2013J,49.05675675675676,46.65555555555555,51.33157894736843,4.676023391812876,0.37235656709341025,12.746182057735595,46.810810810810814,6.243243243243243,37,Steady Engager,Steady Engager
58884,FFF,2014J,47.89,45.035,50.745000000000005,5.710000000000008,0.36439024390244035,13.147961819232668,131.2,23.875,40,Anxious,Anxious
59185,AAA,2013J,45.96153846153846,43.38461538461539,48.53846153846154,5.153846153846153,0.6205811965811974,11.393725564911625,42.38461538461539,8.5,26,Steady Engager,Steady Engager
59272,BBB,2014J,38.20625,34.912499999999994,41.5,6.587500000000006,0.5617302052785923,10.636962016360686,44.53125,7.8125,32,Steady Engager,Steady Engager
59275,DDD,2013J,35.08181818181818,25.32,43.21666666666667,17.89666666666667,3.1054545454545455,15.852720912530394,47.45454545454545,16.09090909090909,11,Ghost,Late Recoverer
59370,DDD,2013J,42.225641025641025,39.92631578947368,44.410000000000004,4.48368421052632,0.24080971659919032,11.172211817575715,52.743589743589745,15.76923076923077,39,Recovering,Steady Engager
59541,CCC,2014B,38.45,20.450000000000003,56.45,36.0,11.780000000000003,19.771507276887114,110.25,4.25,4,Steady Engager,Late Recoverer
59725,BBB,2014B,41.1925925925926,37.84615384615384,44.3,6.453846153846158,0.2620879120879126,9.832671387359438,31.814814814814813,12.518518518518519,27,Steady Engager,Coasting
60135,DDD,2013B,40.580000000000005,41.86000000000001,39.300000000000004,-2.5600000000000023,-0.07070077864293753,11.089917342643572,91.66666666666667,20.566666666666666,30,Steady Engager,Anxious
60162,GGG,2014J,38.975,33.875,44.075,10.200000000000003,1.2041176470588242,12.974277436528014,47.75,1.25,16,Steady Engager,Late Recoverer
60405,GGG,2013J,39.74333333333334,32.986666666666665,46.49999999999999,13.513333333333328,1.0286763070077858,14.960942112343357,28.4,4.233333333333333,30,Steady Engager,Late Recoverer
60416,BBB,2014B,52.92222222222222,52.68888888888889,53.15555555555555,0.46666666666666146,0.10607464607464637,11.846544529268886,138.41666666666666,95.30555555555556,36,Anxious,Anxious
60519,FFF,2013B,45.71333333333333,40.52857142857143,50.25,9.721428571428568,1.107142857142857,16.541336772529064,213.2,40.733333333333334,15,Anxious,Anxious
60809,CCC,2014J,43.92285714285715,42.44117647058823,45.32222222222222,2.881045751633991,0.1712324929971994,9.531064569959364,71.97142857142858,4.057142857142857,35,Steady Engager,Steady Engager
