id_student,rank,module,hybrid_score,content_score,markov_score,cf_score,method_used,explanation
341361,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
344367,1,EEE,1.0,0.9749,1.0,0.1128,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
344367,2,FFF,0.2263,0.9717,0.2263,0.0,Content+Markov,FFF: matches your academic profile.
344367,3,CCC,0.0073,0.0,0.0073,1.0,Markov+CF,CCC: popular among students with similar study patterns.
347518,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
347518,2,FFF,1.0,0.9735,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
347518,3,DDD,0.9444,0.0,0.9444,1.0,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
348050,1,EEE,1.0,0.9637,1.0,0.8758,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
348050,2,FFF,0.2263,0.9358,0.2263,0.0,Content+Markov,FFF: matches your academic profile.
348050,3,GGG,0.0073,1.0,0.0073,0.0,Content+Markov,GGG: matches your academic profile.
348159,1,EEE,1.0,0.9538,1.0,0.2653,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
348159,2,DDD,0.3543,0.0,0.3543,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
348159,3,CCC,0.0079,0.0,0.0079,1.0,Markov+CF,CCC: popular among students with similar study patterns.
348783,1,EEE,1.0,0.9649,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
348783,2,DDD,0.8571,0.8966,0.8571,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
348783,3,GGG,0.0357,1.0,0.0357,0.0,Content+Markov,GGG: matches your academic profile.
350690,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
350690,2,EEE,0.0517,0.9738,0.0517,1.0,Content+Markov+CF,EEE: matches your academic profile; popular among students with similar study patterns.
350690,3,FFF,0.0345,1.0,0.0345,0.0,Content+Markov,FFF: matches your academic profile.
350929,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
350929,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
350929,3,FFF,0.4458,0.9611,0.4458,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
351775,1,EEE,1.0,0.9691,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
351775,2,FFF,0.3386,0.9322,0.3386,0.5774,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
351775,3,CCC,0.0079,0.8944,0.0079,0.5603,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
355143,1,EEE,1.0,0.9507,1.0,0.2333,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
355143,2,DDD,0.1898,0.0,0.1898,1.0,Markov+CF,DDD: popular among students with similar study patterns.
355143,3,CCC,0.0073,0.0,0.0073,0.4342,Markov+CF,CCC: popular among students with similar study patterns.
356274,1,EEE,1.0,0.9599,1.0,0.2074,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
356274,2,FFF,0.2263,0.9379,0.2263,1.0,Content+Markov+CF,FFF: matches your academic profile; popular among students with similar study patterns.
356274,3,CCC,0.0073,0.0,0.0073,0.5268,Markov+CF,CCC: popular among students with similar study patterns.
358075,1,EEE,1.0,0.9822,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
358075,2,FFF,0.3386,0.9414,0.3386,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
358075,3,GGG,0.0079,1.0,0.0079,0.0,Content+Markov,GGG: matches your academic profile.
363939,1,FFF,1.0,0.9294,1.0,0.3389,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
363939,2,DDD,0.8387,0.9017,0.8387,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
363939,3,CCC,0.0323,0.8866,0.0323,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
366310,1,EEE,1.0,0.9683,1.0,0.1107,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
366310,2,FFF,0.3386,0.922,0.3386,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
366310,3,CCC,0.0079,0.0,0.0079,0.258,Markov+CF,CCC: recommended based on available signals.
368436,1,EEE,1.0,0.9583,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
368436,2,FFF,0.3386,0.9194,0.3386,0.6674,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
368436,3,CCC,0.0079,0.8492,0.0079,0.7709,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
368483,1,CCC,1.0,0.0,1.0,0.6927,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
368483,2,FFF,1.0,0.9035,1.0,0.5879,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
368483,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
369908,1,EEE,1.0,0.9912,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
369908,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
369908,3,FFF,0.4458,0.9307,0.4458,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
378825,1,CCC,1.0,0.8721,1.0,0.0,Content+Markov,CCC: matches your academic profile; commonly chosen next by students with similar outcomes.
378825,2,FFF,0.0228,0.9172,0.0228,1.0,Content+Markov+CF,FFF: matches your academic profile; popular among students with similar study patterns.
378825,3,BBB,0.0033,0.9246,0.0033,0.5662,Content+Markov+CF,BBB: matches your academic profile; popular among students with similar study patterns.
382378,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
382378,2,CCC,0.4458,0.0,0.4458,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
382378,3,FFF,0.4458,0.9796,0.4458,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
383347,1,EEE,1.0,0.9557,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
383347,2,FFF,0.75,0.9087,0.75,0.4656,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
383347,3,CCC,0.0357,0.875,0.0357,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
385033,1,EEE,1.0,0.9631,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
385033,2,DDD,0.3543,0.0,0.3543,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
385033,3,CCC,0.0079,0.0,0.0079,0.1914,Markov+CF,CCC: recommended based on available signals.
390233,1,EEE,1.0,1.0,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
390233,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
390233,3,FFF,0.4458,0.9481,0.4458,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
391343,1,EEE,1.0,0.9901,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
391343,2,DDD,0.1898,0.0,0.1898,0.0,Markov,DDD: recommended based on available signals.
391343,3,GGG,0.0073,1.0,0.0073,0.0,Content+Markov,GGG: matches your academic profile.
392250,1,DDD,1.0,0.0,1.0,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
392250,2,CCC,0.1538,0.0,0.1538,0.0,Markov,CCC: recommended based on available signals.
392250,3,FFF,0.0714,1.0,0.0714,0.0,Content+Markov,FFF: matches your academic profile.
392890,1,EEE,1.0,0.9563,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
392890,2,FFF,0.2263,0.9235,0.2263,0.2383,Content+Markov+CF,FFF: matches your academic profile.
392890,3,CCC,0.0073,0.8835,0.0073,0.0,Content+Markov,CCC: matches your academic profile.
394218,1,EEE,1.0,1.0,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
394218,2,CCC,0.4458,0.0,0.4458,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
394218,3,DDD,0.4211,0.0,0.4211,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
395757,1,EEE,1.0,0.9674,1.0,1.0,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
395757,2,FFF,0.3386,0.9196,0.3386,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
395757,3,GGG,0.0079,1.0,0.0079,0.0,Content+Markov,GGG: matches your academic profile.
396631,1,CCC,1.0,0.9152,1.0,0.0,Content+Markov,CCC: matches your academic profile; commonly chosen next by students with similar outcomes.
396631,2,FFF,1.0,0.9181,1.0,0.6928,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
396631,3,DDD,0.9444,0.8838,0.9444,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
397149,1,CCC,1.0,0.0,1.0,0.0,Markov,CCC: commonly chosen next by students with similar outcomes.
397149,2,FFF,1.0,0.9722,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
397149,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
397797,1,CCC,1.0,0.0,1.0,0.4249,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
397797,2,FFF,1.0,1.0,1.0,1.0,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
397797,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
398877,1,CCC,1.0,0.0,1.0,0.3546,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
398877,2,FFF,1.0,0.9721,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
398877,3,DDD,0.9444,0.0,0.9444,1.0,Markov+CF,DDD: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
400266,1,EEE,1.0,0.9926,1.0,0.8878,Content+Markov+CF,EEE: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
400266,2,CCC,0.4458,0.971,0.4458,0.642,Content+Markov+CF,CCC: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
400266,3,DDD,0.4211,0.937,0.4211,0.0,Content+Markov,DDD: matches your academic profile; commonly chosen next by students with similar outcomes.
401011,1,CCC,1.0,0.0,1.0,0.4461,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
401011,2,FFF,1.0,0.9327,1.0,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
401011,3,DDD,0.9444,0.0,0.9444,0.0,Markov,DDD: commonly chosen next by students with similar outcomes.
402210,1,EEE,1.0,0.9903,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
402210,2,CCC,0.4458,0.0,0.4458,0.7983,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
402210,3,FFF,0.4458,0.9409,0.4458,0.0,Content+Markov,FFF: matches your academic profile; commonly chosen next by students with similar outcomes.
403085,1,EEE,1.0,0.9608,1.0,0.0,Content+Markov,EEE: matches your academic profile; commonly chosen next by students with similar outcomes.
403085,2,FFF,0.3386,0.9215,0.3386,0.3202,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
403085,3,CCC,0.0079,0.8715,0.0079,1.0,Content+Markov+CF,CCC: matches your academic profile; popular among students with similar study patterns.
407453,1,CCC,1.0,0.0,1.0,1.0,Markov+CF,CCC: commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
407453,2,FFF,1.0,0.9452,1.0,0.8455,Content+Markov+CF,FFF: matches your academic profile; commonly chosen next by students with similar outcomes; popular among students with similar study patterns.
407453,3,DDD,0.9444,0.0,0.9444,0.2143,Markov+CF,DDD: commonly chosen next by students with similar outcomes.
